Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-11-18_15-35-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2013-11-18
Date Created,"Monday, November 18, 2013 2:35:13 PM"
Date Last Modified,"Monday, November 18, 2013 4:45:26 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,CC1_H3K27ac_ChIP
Number of Events,2121
 
Time,Value
88.7,150.6619
88.75,150.4012
88.8,149.6505
88.85,149.4601
88.9,149.8327
88.95,149.6071
89,149.3347
89.05,149.1526
89.1,148.8874
89.15,148.1304
89.2,146.8783
89.25,145.9916
89.3,145.4934
89.35,145.1742
89.4,145.1936
89.45,145.0353
89.5,144.42
89.55,143.5116
89.6,143.1813
89.65,143.6161
89.7,143.3479
89.75,142.5731
89.8,141.2053
89.85,139.8795
89.9,138.6281
89.95,137.8615
90,138.2763
90.05,138.9044
90.1,139.3343
90.15,139.1023
90.2,138.5609
90.25,137.7426
90.3,136.5985
90.35,135.7158
90.4,135.7726
90.45,134.6167
90.5,133.7738
90.55,133.9817
90.6,134.5746
90.65,134.9585
90.7,134.756
90.75,134.2927
90.8,133.6098
90.85,132.7836
90.9,132.2287
90.95,131.6093
91,130.7046
91.05,130.3308
91.1,130.0747
91.15,130.2531
91.2,129.9218
91.25,129.8163
91.3,130.2071
91.35,130.4279
91.4,129.6264
91.45,127.8344
91.5,126.0822
91.55,124.9978
91.6,125.0624
91.65,126.0571
91.7,126.5342
91.75,126.3079
91.8,125.4283
91.85,124.4229
91.9,124.0827
91.95,124.3223
92,125.3589
92.05,125.8883
92.1,125.3968
92.15,124.6132
92.2,124.5532
92.25,124.6839
92.3,125.1725
92.35,125.1746
92.4,124.5845
92.45,122.6187
92.5,120.6077
92.55,120.1639
92.6,119.9556
92.65,119.5559
92.7,119.4674
92.75,119.1032
92.8,119.0962
92.85,118.1182
92.9,118.1813
92.95,118.3274
93,118.247
93.05,118.9121
93.1,118.5715
93.15,117.202
93.2,116.2495
93.25,116.3366
93.3,116.7206
93.35,116.5026
93.4,116.5369
93.45,116.5043
93.5,114.9585
93.55,113.9652
93.6,114.3714
93.65,114.3168
93.7,114.0532
93.75,113.7442
93.8,113.0579
93.85,112.1033
93.9,111.571
93.95,111.8228
94,111.7923
94.05,111.8433
94.1,112.0165
94.15,111.9006
94.2,112.1986
94.25,111.9218
94.3,111.6698
94.35,110.9763
94.4,109.5978
94.45,108.4854
94.5,107.8699
94.55,107.6456
94.6,107.3364
94.65,107.4452
94.7,108.3166
94.75,108.0428
94.8,107.7192
94.85,108.5149
94.9,108.633
94.95,108.1416
95,108.0474
95.05,106.7415
95.1,105.2147
95.15,104.6174
95.2,104.9551
95.25,104.1206
95.3,104.3925
95.35,105.6153
95.4,106.1912
95.45,105.9622
95.5,106.1106
95.55,106.2553
95.6,106.2856
95.65,106.2026
95.7,106.1801
95.75,104.05
95.8,101.6219
95.85,100.7121
95.9,101.3941
95.95,102.9127
96,103.8951
96.05,103.7533
96.1,102.3018
96.15,101.3105
96.2,101.7825
96.25,101.8145
96.3,101.2133
96.35,101.0625
96.4,100.6058
96.45,99.45953
96.5,98.97409
96.55,99.47366
96.6,98.454
96.65,96.31115
96.7,95.54239
96.75,95.98035
96.8,96.0053
96.85,96.97409
96.9,97.93257
96.95,97.76563
97,96.69164
97.05,95.78377
97.1,96.10537
97.15,95.41033
97.2,94.24284
97.25,93.86357
