Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,+
Number of Events,2121
 
Time,Value
84.35,24.34802
84.4,23.89065
84.45,23.60647
84.5,23.35586
84.55,23.52178
84.6,24.24531
84.65,24.6527
84.7,24.29247
84.75,23.69195
84.8,22.85225
84.85,21.97756
84.9,22.1131
84.95,22.43657
85,22.20878
85.05,22.16968
85.1,22.56175
85.15,22.77535
85.2,22.76039
85.25,22.60461
85.3,22.03649
85.35,21.54363
85.4,21.37056
85.45,21.74257
85.5,21.70627
85.55,21.28849
85.6,20.6736
85.65,20.59446
85.7,20.85909
85.75,20.86921
85.8,20.71193
85.85,20.2172
85.9,19.85324
85.95,19.70729
86,19.99843
86.05,20.00042
86.1,19.70697
86.15,19.4672
86.2,19.5221
86.25,19.50613
86.3,19.28358
86.35,18.72718
86.4,18.42462
86.45,18.16593
86.5,18.08441
86.55,18.34375
86.6,18.18715
86.65,17.46276
86.7,16.70366
86.75,16.60865
86.8,16.97259
86.85,17.32331
86.9,17.32864
86.95,16.97182
87,16.65747
87.05,16.85162
87.1,16.97762
87.15,17.03237
87.2,16.83502
87.25,16.60178
87.3,16.54575
87.35,16.50875
87.4,16.48249
87.45,16.20443
87.5,15.91276
87.55,15.9786
87.6,16.10042
87.65,16.13867
87.7,15.79527
87.75,15.788
87.8,15.86195
87.85,15.89567
87.9,15.85713
87.95,15.47505
88,14.95158
88.05,14.49743
88.1,13.87974
88.15,13.33161
88.2,13.42354
88.25,13.84384
88.3,13.91084
88.35,14.56102
88.4,14.9865
88.45,14.65712
88.5,14.09956
88.55,13.79533
88.6,13.38682
88.65,12.72545
88.7,12.69134
88.75,12.78906
88.8,12.67011
88.85,12.56695
88.9,12.54439
88.95,12.56591
89,12.40156
89.05,12.23468
89.1,12.07097
89.15,11.73485
89.2,11.34124
89.25,11.35351
89.3,12.14266
89.35,12.43793
89.4,12.24016
89.45,11.75115
89.5,11.34159
89.55,11.24331
89.6,11.31559
89.65,11.03449
89.7,10.30035
89.75,9.791139
89.8,9.474794
89.85,9.41552
89.9,9.334619
89.95,9.23531
90,9.1345
90.05,9.184318
90.1,9.291245
90.15,9.286478
90.2,9.07008
90.25,8.884895
90.3,8.922831
90.35,8.908384
90.4,8.657746
90.45,8.449686
90.5,8.33719
90.55,8.630244
90.6,8.979546
90.65,9.141619
90.7,9.112206
90.75,9.112408
90.8,9.030704
90.85,8.792029
90.9,8.322976
90.95,7.273794
91,6.377689
91.05,6.343335
91.1,6.754272
91.15,7.350839
91.2,7.774208
91.25,7.705227
91.3,7.375896
91.35,7.162203
91.4,7.057095
91.45,7.073051
91.5,7.178464
91.55,7.012563
91.6,6.796026
91.65,6.45111
91.7,6.230052
91.75,6.237749
91.8,6.399385
91.85,6.424428
91.9,6.122246
91.95,5.890934
92,5.501569
92.05,5.225948
92.1,4.935053
92.15,4.727983
92.2,4.543819
92.25,4.241027
92.3,4.289987
92.35,4.420077
92.4,4.361645
92.45,4.350969
92.5,4.183501
92.55,3.881113
92.6,3.561278
92.65,3.721937
92.7,3.583621
92.75,3.530194
92.8,3.589736
92.85,3.641278
92.9,3.567703
92.95,3.355966
93,3.191133
93.05,2.99291
93.1,3.182748
93.15,3.424073
93.2,3.3666
93.25,3.302103
93.3,3.062299
93.35,3.001941
93.4,3.029346
93.45,2.914847
93.5,2.769389
93.55,2.643837
93.6,2.773794
93.65,2.787156
93.7,2.590687
93.75,2.297514
